User,creationDate,listingId,strategy,借款用途,借款金额,其他事项,协议利率,单笔最高借款金额,历史最高负债,历史记录,学习形式,工作信息,年龄,征信记录,待还金额,性别,成功借款次数,成功还款次数,收入情况,文化程度,期限,正常还清次数,毕业院校,注册时间,第一次成功借款时间,累计借款金额,级别,网络借贷平台借款余额,资金运用情况,还款来源,逾期类型,逾期（0-15天）还清次数,逾期（15天以上）还清次数,本次借款后负债,title,投标人数,进度
pdu0****72077,2018-08-17T18:50:22,125338486,,日常消费,"1,503",暂无,20%,"8,600.00","9,658.92",1次流标，0次撤标，0次失败,普通,暂未提供,21,暂未提供,"8,013.86",男,7次,38次,5000-8000（含5000）,专科,12个月,36次,天津电子信息职业技术学院,2017/05/22,2017/08/07,"19,112.00",B,"22,644.00",日常消费,薪资收入,,2次,0次,,,,
pdu7****55815,2018-08-17T18:50:26,125338416,,日常消费,"1,808",暂无,20%,"5,500.00","10,598.06",0次流标，1次撤标，0次失败,无,暂未提供,25,暂未提供,"8,393.41",男,13次,90次,8000-15000（含8000）,无,12个月,90次,无,2016/06/30,2017/03/16,"25,502.00",B,暂未提供,日常消费,薪资收入,,0次,0次,,,,
pdu7****53683,2018-08-17T18:50:34,125338133,,日常消费,"5,000",暂无,20%,"8,000.00","14,039.19",0次流标，1次撤标，0次失败,无,暂未提供,31,暂未提供,"4,430.34",男,3次,19次,5000-8000（含5000）,无,12个月,19次,无,2016/05/18,2017/10/20,"17,199.00",B,暂未提供,日常消费,薪资收入,,0次,0次,,,,
pdu4****26001,2018-08-17T18:50:38,125337999,,装修,"3,800",暂无,20%,"10,000.00","11,051.37",0次流标，0次撤标，0次失败,无,暂未提供,28,暂未提供,"6,399.21",女,3次,10次,2000-5000（含2000）,无,6个月,9次,无,2017/07/07,2017/07/14,"17,300.00",B,暂未提供,装修,经营收入,,1次,0次,,,,
pdu6****64862,2018-08-17T18:50:47,125338165,,日常消费,"11,000",暂无,20%,"11,000.00","12,484.80",1次流标，0次撤标，0次失败,无,暂未提供,24,暂未提供,"11,279.40",男,7次,33次,5000-8000（含5000）,无,12个月,33次,无,2016/04/19,2016/04/19,"25,921.00",B,暂未提供,日常消费,薪资收入,,0次,0次,,,,
pdu4****21612,2018-08-17T18:55:58,125338549,,日常消费,"1,200",暂无,20%,"3,500.00","5,275.15",0次流标，0次撤标，0次失败,无,私营业主,28,暂未提供,"3,648.11",女,7次,28次,2000-5000（含2000）,无,6个月,27次,无,2017/06/20,2017/06/20,"15,445.00",B,暂未提供,日常消费,个人存款,,1次,0次,,,,
pdu2****62228,2018-08-17T18:56:04,125338561,,日常消费,"3,000",暂无,20%,"5,459.00","13,226.15",2次流标，0次撤标，0次失败,无,暂未提供,26,暂未提供,"13,226.15",女,12次,33次,2000-5000（含2000）,无,12个月,31次,无,2016/08/17,2017/09/05,"25,442.00",B,暂未提供,日常消费,薪资收入,,2次,0次,,,,
pdu1****18832,2018-08-17T18:56:11,125338688,零逾期  ,日常消费,"3,633",暂无,20%,"10,000.00","28,010.81",0次流标，0次撤标，0次失败,普通,暂未提供,31,暂未提供,"23,723.89",女,12次,89次,8000-15000（含8000）,专科,6个月,89次,淄博职业学院,2016/11/23,2016/11/23,"67,007.00",B,"65,182.00",日常消费,薪资收入,,0次,0次,,,,
pdu8****64365,2018-08-17T18:56:19,125338735,,日常消费,936,暂无,20%,"7,000.00","9,519.75",0次流标，1次撤标，0次失败,无,暂未提供,31,暂未提供,"7,373.71",男,2次,4次,8000-15000（含8000）,无,6个月,4次,无,2018/05/14,2018/05/15,"8,100.00",B,暂未提供,日常消费,薪资收入,,0次,0次,,,,
pdu2****00572,2018-08-17T18:56:27,125338709,自动1  ,装修,"2,200",暂无,20%,"5,600.00","6,266.13",1次流标，0次撤标，0次失败,无,暂未提供,34,暂未提供,"3,374.50",女,9次,44次,5000-8000（含5000）,无,6个月,42次,无,2015/12/30,2017/05/27,"23,790.00",B,"15,086.00",装修,薪资收入,,2次,0次,,,,
kewi****ghten,2018-08-17T18:56:34,125338829,,装修,"18,000",暂无,20%,"5,000.00","5,295.66",0次流标，0次撤标，0次失败,普通,私营业主,31,暂未提供,0.00,男,1次,1次,8000-15000（含8000）,本科,6个月,1次,河南科技大学,2014/09/12,2017/04/01,"5,000.00",B,暂未提供,装修,经营收入,,0次,0次,,,,
pdu8****17005,2018-08-17T18:57:29,125338958,,日常消费,"1,000",暂无,20%,"5,000.00","7,366.81",0次流标，1次撤标，0次失败,无,私营业主,26,暂未提供,"6,404.71",女,8次,23次,5000-8000（含5000）,无,12个月,23次,无,2017/10/24,2017/10/24,"13,000.00",B,暂未提供,日常消费,个人存款,,0次,0次,,,,
pdu****7681,2018-08-17T18:57:35,125339034,,生产经营,"1,000",暂无,20%,"10,578.00","17,675.48",0次流标，0次撤标，0次失败,无,暂未提供,23,暂未提供,"17,542.31",女,15次,104次,2000-5000（含2000）,无,6个月,104次,无,2015/07/27,2016/10/02,"41,850.00",B,暂未提供,生产经营,薪资收入,,0次,0次,,,,
pdu1****56534,2018-08-17T18:58:40,125339131,零逾期  ,旅游,"1,973",暂无,20%,"3,200.00","8,858.50",1次流标，1次撤标，0次失败,无,暂未提供,20,暂未提供,"6,468.79",男,11次,48次,8000-15000（含8000）,无,6个月,48次,无,2017/05/07,2017/08/30,"20,787.00",B,"1,764.00",旅游,薪资收入,,0次,0次,,,,
pdu7****54466,2018-08-17T18:58:46,125339158,,日常消费,500,暂无,20%,"3,000.00","6,163.61",0次流标，0次撤标，0次失败,无,暂未提供,19,暂未提供,"5,272.20",男,11次,26次,2000-5000（含2000）,无,6个月,26次,无,2018/03/06,2018/03/06,"12,500.00",B,"2,975.00",日常消费,薪资收入,,0次,0次,,,,
pdu4****87837,2018-08-17T19:01:01,125339354,,日常消费,"5,000",暂无,20%,"9,000.00","10,830.36",0次流标，1次撤标，0次失败,普通,暂未提供,23,暂未提供,"8,122.77",男,1次,3次,5000-8000（含5000）,本科,12个月,3次,大庆师范学院,2018/05/03,2018/05/07,"9,000.00",B,暂未提供,日常消费,薪资收入,,0次,0次,,,,
pdu1****23850,2018-08-17T19:01:13,125339395,自动1  ,装修,"2,860",暂无,20%,"12,000.00","18,243.97",0次流标，0次撤标，0次失败,无,私营业主,38,暂未提供,"14,885.55",女,3次,17次,2000-5000（含2000）,无,6个月,17次,无,2017/08/19,2017/08/19,"27,707.00",B,暂未提供,装修,薪资收入,,0次,0次,,,,
pdu8****48656,2018-08-17T19:04:24,125339460,零逾期  ,日常消费,"9,000",暂无,20%,"17,000.00","26,835.90",1次流标，0次撤标，0次失败,无,暂未提供,26,暂未提供,"17,196.37",女,11次,46次,2000-5000（含2000）,无,6个月,46次,无,2016/02/20,2016/07/12,"63,300.00",B,暂未提供,日常消费,薪资收入,,0次,0次,,,,
pdu2****06252,2018-08-17T19:05:29,125339574,零逾期  ,装修,"1,864",暂无,20%,"4,750.00","5,243.72",0次流标，0次撤标，0次失败,无,暂未提供,20,暂未提供,"3,031.10",女,16次,75次,2000-5000（含2000）,无,6个月,75次,无,2017/03/28,2017/03/28,"27,238.00",B,340.00,装修,薪资收入,,0次,0次,,,,
pdu4****10230,2018-08-17T19:05:43,125339656,,日常消费,"1,844",暂无,20%,"10,000.00","28,808.28",0次流标，0次撤标，0次失败,普通,暂未提供,28,暂未提供,"26,286.64",女,13次,60次,5000-8000（含5000）,专科,6个月,59次,唐山科技职业技术学院,2017/04/16,2017/04/16,"54,988.00",B,暂未提供,日常消费,薪资收入,,1次,0次,,,,
pdu4****37244,2018-08-17T19:10:53,125339862,,旅游,"2,000",暂无,20%,"6,000.00","13,975.96",0次流标，1次撤标，0次失败,无,暂未提供,22,暂未提供,"13,975.96",男,10次,37次,5000-8000（含5000）,无,12个月,37次,无,2017/04/17,2017/04/24,"24,910.00",B,暂未提供,旅游,薪资收入,,0次,0次,,,,
pdu6****61772,2018-08-17T19:11:08,125339968,,医疗,"1,848",暂无,20%,"5,485.00","12,143.34",0次流标，0次撤标，0次失败,无,暂未提供,20,暂未提供,"9,645.42",女,21次,82次,2000-5000（含2000）,无,12个月,82次,无,2017/04/24,2017/04/24,"30,007.00",B,"4,935.00",医疗,经营收入,,0次,0次,,,,
pdu6****87607,2018-08-17T19:11:14,125339969,,医疗,710,暂无,20%,"12,000.00","16,135.25",1次流标，0次撤标，0次失败,普通,暂未提供,24,暂未提供,"15,628.30",男,6次,17次,8000-15000（含8000）,专科,6个月,16次,广东科学技术职业学院,2017/09/19,2017/09/30,"28,645.00",B,"12,000.00",医疗,薪资收入,,1次,0次,,,,
pdu7****50000,2018-08-17T19:11:19,125339936,,生产经营,"5,775",暂无,20%,"6,000.00","11,690.13",0次流标，0次撤标，0次失败,无,私营业主,33,暂未提供,"6,419.63",男,3次,17次,8000-15000（含8000）,无,12个月,15次,无,2016/10/27,2017/11/06,"14,500.00",B,暂未提供,生产经营,薪资收入,,2次,0次,,,,
pdu0****22281,2018-08-17T19:11:24,125340068,自动1  ,日常消费,"1,171",暂无,20%,"11,000.00","14,155.56",1次流标，0次撤标，0次失败,无,暂未提供,29,暂未提供,"12,316.39",女,2次,4次,2000-5000（含2000）,无,6个月,4次,无,2018/05/09,2018/05/09,"12,747.00",B,暂未提供,日常消费,经营收入,,0次,0次,,,,
pdu2****63167,2018-08-17T19:15:50,125340434,,日常消费,"3,000",暂无,20%,"7,000.00","7,993.08",0次流标，1次撤标，0次失败,无,暂未提供,29,暂未提供,"4,020.62",男,4次,16次,2000-5000（含2000）,无,12个月,16次,无,2017/10/15,2017/10/20,"17,000.00",B,暂未提供,日常消费,薪资收入,,0次,0次,,,,
pdu5****74588,2018-08-17T19:19:08,125340625,,兼职创业,500,暂无,20%,"2,000.00","6,450.52",0次流标，0次撤标，0次失败,无,暂未提供,23,暂未提供,"5,351.43",男,7次,28次,2000-5000（含2000）,无,12个月,22次,无,2018/01/09,2018/01/09,"8,800.00",B,暂未提供,兼职创业,薪资收入,,6次,0次,,,,
pdu1****06548,2018-08-17T19:20:15,125340828,,日常消费,"1,000",暂无,20%,"7,100.00","7,738.59",0次流标，0次撤标，0次失败,无,暂未提供,27,暂未提供,"5,159.06",女,2次,3次,2000-5000（含2000）,无,6个月,2次,无,2018/01/23,2018/01/23,"10,100.00",B,暂未提供,日常消费,薪资收入,,1次,0次,,,,
pdu1****54236,2018-08-17T19:20:22,125340763,自动1  ,日常消费,"1,380",暂无,20%,"3,347.00","11,729.85",0次流标，1次撤标，0次失败,无,暂未提供,29,暂未提供,"9,254.34",女,33次,115次,5000-8000（含5000）,无,6个月,111次,无,2016/09/18,2016/10/03,"61,030.00",B,暂未提供,日常消费,薪资收入,,4次,0次,,,,
pdu3****04078,2018-08-17T19:21:27,125340882,,日常消费,"11,000",暂无,20%,"2,070.00","3,086.75",0次流标，0次撤标，0次失败,普通,暂未提供,27,暂未提供,0.00,女,4次,11次,2000-5000（含2000）,本科,6个月,6次,伊犁师范学院,2017/07/11,2017/07/13,"5,332.00",B,暂未提供,日常消费,薪资收入,,5次,0次,,,,
pdu0****38054,2018-08-17T19:22:33,125341037,,兼职创业,"6,000",暂无,20%,"20,000.00","22,041.70",0次流标，0次撤标，0次失败,普通,暂未提供,30,暂未提供,"16,667.46",男,11次,62次,5000-8000（含5000）,专科(高职),12个月,58次,丽水职业技术学院,2017/08/11,2017/08/12,"44,975.00",B,暂未提供,兼职创业,个人存款,,4次,0次,,,,
pdu3****80832,2018-08-17T19:24:46,125341084,,旅游,"2,323",暂无,20%,"6,529.00","17,250.03",0次流标，0次撤标，0次失败,无,私营业主,37,暂未提供,"14,292.71",男,13次,90次,8000-15000（含8000）,无,12个月,80次,无,2017/02/11,2017/02/12,"35,372.00",B,暂未提供,旅游,个人存款,,10次,0次,,,,
pdu3****71420,2018-08-17T19:25:33,125339365,女标   ,日常消费,580,暂无,20%,"4,000.00","11,582.07",1次流标，0次撤标，0次失败,成人,暂未提供,21,暂未提供,"11,025.35",女,15次,48次,8000-15000（含8000）,专科,6个月,44次,宁波城市职业技术学院,2017/07/18,2017/07/18,"19,500.00",B,暂未提供,日常消费,薪资收入,,4次,0次,,,,
pdu4****05103,2018-08-17T19:28:03,125341425,,日常消费,500,暂无,20%,"1,500.00","2,118.48",1次流标，0次撤标，0次失败,无,暂未提供,23,暂未提供,"1,937.94",男,4次,23次,2000-5000（含2000）,无,6个月,23次,无,2017/03/18,2017/03/18,"4,000.00",B,暂未提供,日常消费,薪资收入,,0次,0次,,,,
pdu7****54814,2018-08-17T19:37:59,125341961,,医疗,"1,357",暂无,20%,"3,000.00","9,088.10",1次流标，1次撤标，0次失败,无,暂未提供,22,暂未提供,"7,457.62",男,12次,50次,2000以下,无,12个月,49次,无,2017/09/24,2017/09/24,"16,102.00",B,"8,888.00",医疗,投资收入,,1次,0次,,,,
pdu3****10141,2018-08-17T19:38:05,125342125,自动1  ,医疗,"4,164",暂无,20%,"8,500.00","23,289.47",0次流标，0次撤标，0次失败,无,私营业主,33,暂未提供,"18,456.89",女,17次,80次,15000及以上,无,6个月,80次,无,2016/11/05,2016/11/05,"84,700.00",B,"27,500.00",医疗,经营收入,,0次,0次,,,,
pdu2****16302,2018-08-17T19:43:25,125342403,,日常消费,"3,000",暂无,20%,"9,000.00","27,378.95",0次流标，0次撤标，0次失败,普通,暂未提供,29,暂未提供,"23,995.02",男,13次,107次,5000-8000（含5000）,专科,12个月,107次,广东农工商职业技术学院,2016/08/27,2016/08/27,"54,802.00",B,暂未提供,日常消费,薪资收入,,0次,0次,,,,
pdu7****11570,2018-08-17T19:43:31,125342429,,日常消费,"2,200",暂无,20%,"12,000.00","17,042.27",3次流标，0次撤标，0次失败,自考,暂未提供,30,暂未提供,"14,400.07",女,10次,55次,5000-8000（含5000）,专科,12个月,55次,江南大学,2016/07/14,2017/03/16,"42,538.00",B,暂未提供,日常消费,经营收入,,0次,0次,,,,
pdu4****40352,2018-08-17T19:43:39,125342461,,装修,"1,600",暂无,20%,"6,000.00","9,683.96",0次流标，0次撤标，0次失败,无,暂未提供,24,暂未提供,"7,885.01",女,3次,11次,2000以下,无,12个月,11次,无,2018/01/11,2018/01/11,"11,000.00",B,"12,971.00",装修,个人存款,,0次,0次,,,,
pdu7****43837,2018-08-17T19:43:43,125342433,自动1  ,日常消费,"4,199",暂无,20%,"9,000.00","14,899.47",0次流标，0次撤标，0次失败,无,暂未提供,34,暂未提供,"11,968.20",女,4次,25次,2000-5000（含2000）,无,6个月,25次,无,2017/07/05,2017/07/05,"19,608.00",B,暂未提供,日常消费,经营收入,,0次,0次,,,,
pdu1****51378,2018-08-17T19:46:38,125342631,,医疗,"5,000",暂无,20%,"20,400.00","24,217.35",0次流标，0次撤标，0次失败,无,私营业主,24,暂未提供,"12,830.75",女,2次,16次,5000-8000（含5000）,无,12个月,16次,无,2017/01/20,2017/01/20,"25,300.00",B,暂未提供,医疗,经营收入,,0次,0次,,,,
pdu3****45870,2018-08-17T19:48:57,125342813,自动1  ,装修,"3,968",暂无,20%,"7,393.00","16,047.07",0次流标，0次撤标，0次失败,无,私营业主,34,暂未提供,"11,133.52",女,13次,58次,8000-15000（含8000）,无,6个月,58次,无,2017/03/23,2017/03/23,"37,432.00",B,暂未提供,装修,经营收入,,0次,0次,,,,
pdu6****32274,2018-08-17T19:49:13,125342902,,装修,"2,675",暂无,20%,"11,433.00","19,101.78",0次流标，1次撤标，0次失败,无,暂未提供,26,暂未提供,"16,746.04",女,7次,43次,2000-5000（含2000）,无,12个月,41次,无,2016/10/07,2016/10/10,"49,519.00",B,暂未提供,装修,经营收入,,2次,0次,,,,
pdu****8463,2018-08-17T19:52:18,125343066,,日常消费,"1,894",暂无,20%,"6,000.00","13,065.33",0次流标，0次撤标，0次失败,成人,暂未提供,24,暂未提供,"10,473.79",男,8次,36次,5000-8000（含5000）,专科,12个月,31次,荆楚理工学院,2015/09/21,2017/02/03,"21,160.00",B,暂未提供,日常消费,薪资收入,,5次,0次,,,,
pdu7****22170,2018-08-17T19:53:24,125343137,,旅游,"5,559",暂无,20%,"10,850.00","11,532.05",2次流标，0次撤标，0次失败,无,暂未提供,24,暂未提供,"6,092.94",女,2次,9次,5000-8000（含5000）,无,12个月,8次,无,2016/06/30,2017/03/22,"21,350.00",B,暂未提供,旅游,薪资收入,,1次,0次,,,,
pdu****3241,2018-08-17T19:55:43,125343333,,日常消费,"11,000",暂无,20%,"13,000.00","14,600.64",1次流标，0次撤标，0次失败,无,暂未提供,28,暂未提供,"6,755.35",男,7次,50次,2000-5000（含2000）,无,12个月,50次,无,2015/11/02,2015/11/27,"28,100.00",B,暂未提供,日常消费,薪资收入,,0次,0次,,,,
pdu1****37271,2018-08-17T19:57:50,125343478,,日常消费,579,暂无,20%,520.00,"1,122.60",0次流标，0次撤标，0次失败,无,暂未提供,20,暂未提供,351.26,男,2次,14次,5000-8000（含5000）,无,12个月,14次,无,2017/12/19,2017/12/19,"1,020.00",B,暂未提供,日常消费,薪资收入,,0次,0次,,,,
pdu3****13531,2018-08-17T20:02:08,125343644,,日常消费,"1,267",暂无,20%,"5,000.00","6,509.68",2次流标，0次撤标，0次失败,无,私营业主,28,暂未提供,"4,788.27",女,4次,25次,2000-5000（含2000）,无,12个月,24次,无,2017/05/23,2017/05/23,"13,379.00",B,"4,930.00",日常消费,经营收入,,1次,0次,,,,
pdu0****33564,2018-08-17T20:02:18,125343698,自动1  ,日常消费,"1,181",暂无,20%,"7,000.00","9,421.83",0次流标，0次撤标，0次失败,无,私营业主,30,暂未提供,"8,255.65",女,2次,4次,5000-8000（含5000）,无,6个月,4次,无,2018/04/24,2018/04/24,"8,678.00",B,暂未提供,日常消费,经营收入,,0次,0次,,,,
pdu1****85047,2018-08-17T20:31:59,125345582,,日常消费,"5,210",暂无,20%,"14,800.00","22,893.33",0次流标，1次撤标，0次失败,无,暂未提供,24,暂未提供,"16,971.82",女,6次,29次,8000-15000（含8000）,无,12个月,28次,无,2016/11/29,2016/12/02,"48,474.00",B,暂未提供,日常消费,薪资收入,,1次,0次,,,,
pdu6****88330,2018-08-17T20:36:27,125345885,,装修,802,暂无,20%,"2,000.00","2,472.24",0次流标，0次撤标，0次失败,无,暂未提供,21,暂未提供,"1,127.47",男,3次,16次,5000-8000（含5000）,无,6个月,16次,无,2017/08/15,2017/08/15,"3,637.00",B,暂未提供,装修,经营收入,,0次,0次,,,,
pdu1****44677,2018-08-17T20:36:40,125345987,,装修,"3,202",暂无,20%,"11,400.00","24,556.37",0次流标，1次撤标，0次失败,普通,暂未提供,29,暂未提供,"21,071.65",男,12次,76次,8000-15000（含8000）,本科,6个月,76次,重庆理工大学,2017/03/23,2017/03/24,"54,638.00",B,暂未提供,装修,个人存款,,0次,0次,,,,
pdu4****33644,2018-08-17T20:39:42,125346089,,日常消费,717,暂无,20%,"5,000.00","6,660.90",0次流标，0次撤标，0次失败,无,私营业主,28,暂未提供,"5,028.01",女,3次,11次,5000-8000（含5000）,无,6个月,11次,无,2017/12/26,2018/01/06,"7,762.00",B,暂未提供,日常消费,经营收入,,0次,0次,,,,
pdu1****52006,2018-08-17T20:39:49,125346110,,日常消费,800,暂无,20%,"4,000.00","5,486.09",0次流标，0次撤标，0次失败,无,暂未提供,21,暂未提供,"3,777.33",女,23次,132次,2000-5000（含2000）,无,12个月,132次,无,2017/02/24,2017/03/10,"22,840.00",B,暂未提供,日常消费,薪资收入,,0次,0次,,,,
pdu3****41772,2018-08-17T20:39:55,125346216,,旅游,"3,013",暂无,20%,"6,974.00","12,018.11",3次流标，0次撤标，0次失败,成人,暂未提供,39,暂未提供,"8,540.00",男,18次,88次,5000-8000（含5000）,专科,6个月,88次,云南财经大学,2016/11/28,2016/11/28,"47,949.00",B,暂未提供,旅游,薪资收入,,0次,0次,,,,
pdu7****58800,2018-08-17T20:40:06,125346158,,日常消费,"10,000",暂无,20%,"8,500.00","9,448.68",0次流标，0次撤标，0次失败,无,暂未提供,22,暂未提供,0.00,男,3次,27次,2000-5000（含2000）,无,12个月,27次,无,2016/07/03,2016/07/03,"13,000.00",B,暂未提供,日常消费,薪资收入,,0次,0次,,,,
pdu7****62180,2018-08-17T20:40:10,125346111,,日常消费,"14,000",暂无,20%,"13,448.00","22,214.96",1次流标，0次撤标，0次失败,无,私营业主,41,暂未提供,"15,095.52",女,6次,26次,15000及以上,无,6个月,21次,无,2016/12/06,2017/03/10,"40,993.00",B,暂未提供,日常消费,经营收入,,4次,0次,,,,
pdu2****66276,2018-08-17T20:49:12,125346426,,日常消费,"1,500",暂无,20%,"5,000.00","5,265.72",0次流标，0次撤标，0次失败,无,暂未提供,21,暂未提供,"3,135.00",女,10次,53次,2000-5000（含2000）,无,6个月,53次,无,2016/10/11,2016/10/13,"14,200.00",B,暂未提供,日常消费,薪资收入,,0次,0次,,,,
